"Tipo normativo"	"Norma"	"Publicação"	"Ementa"	"Data"	"Em vigor"	"Revogada"	"Tornada sem efeito"	"Alterada"	"Outros"	"Anexos"
"Instrução Normativa"	"Instrução Normativa nº 98, 04/05/2016"	"BPS V.11, Nº 18, de 06/05/2016"	"Institui o Sistema Eletrônico de Informações no âmbito da Agência Nacional de Aviação."	"42433"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-98-04-05-2016@@download/arquivo_norma/Instrução Normativa nº 98, de 4 de maio de 2016.pdf"
"Instrução Normativa"	"Instrução Normativa nº 100, 31/05/2016"	"BPS V. 11, Nº 22, DE 03/06/2016"	"Estabelece os procedimentos e as condições para operacionalização do Programa de Estágio Complementar no âmbito da Agência Nacional de Aviação Civil – ANAC."	"42521"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-100-31-05-2016@@download/arquivo_norma/Instrução Normativa nº 100 de 31 de maio de 2016 - IN2016-0100 (1).pdf"
"Instrução Normativa"	"Instrução Normativa nº 99, 31/05/2016"	"BPS V. 11, Nº 22, DE 03/06/2016"	"Alterar dispositivos da Instrução Normativa nº 33, de 12 de janeiro de 2010"	"42524"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-99-31-05-2016@@download/arquivo_norma/IN2016-0099.pdf"
"IS"	"INSTRUÇÃO NORMATIVA Nº 101, 14/06/2016"	"BPS V.11, N° 24, de 17/06/2016"	"Padronizar a realização de atividades de fiscalização na Agência Nacional de Aviação Civil - ANAC."	"42538"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-101-14-06-2016@@download/arquivo_norma/IN2016-0101.pdf"
"Instrução Normativa"	"Instrução Normativa nº 102, 12/07/2016"	"BPS V. 11, Nº 28, DE 15/07/2016"	"Dispõe sobre a composição das Assessorias das Diretorias da ANAC."	"42563"	""	"Instrução Normativa nº 141, de 2 de agosto de 2019."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-102-09-08-2016@@download/arquivo_norma/IN2016-0102.pdf"
"Instrução Normativa"	"Instrução Normativa nº 103, 09/08/2016"	"BPS V. 11, Nº 33, DE 12/08/2016"	"Regulamenta a gestão predial das Unidades da ANAC."	"42591"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-103-09-08-2016@@download/arquivo_norma/Instrução Normativa nº 103 de 9 de agosto de 2016 - gestão predial ANAC.pdf"
"Instrução Normativa"	"Instrução Normativa nº 104, 23/08/2016"	"BPS V. 11, Nº 34, DE 26/08/2016"	"Dispõe sobre os serviços de transporte em veículo oficial da ANAC."	"42605"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-104-23-08-2016@@download/arquivo_norma/Instrução Normativa nº 104 de 23 de ago de 2016 - veículos oficiais.pdf"
"Instrução Normativa"	"Instrução Normativa nº 106, 06/09/2016"	"BPS V. 11, Nº 36, DE 09/09/2016"	"Estabelece os procedimentos relacionados às missões de representação internacional da Agência, no que se refere ao processo de seleção, à preparação para a missão e às atividades dos servidores acreditados junto às missões diplomáticas brasileiras no exterior ou em missões transitórias de natureza administrativa."	"42619"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-106-06-09-2016@@download/arquivo_norma/INSTRUÇÃO NORMATIVA Nº 106.pdf"
"Instrução Normativa"	"Instrução Normativa nº 107, 21/10/2016"	"BPS V. 11, Nº 42 S1, DE 25/10/2016"	"Estabelece os procedimentos para o desenvolvimento de Atos Normativos Finalísticos, Isenções, Níveis Equivalentes de Segurança e Condições Especiais pelas áreas finalísticas da ANAC."	"42664"	"Em vigor em 23 de janeiro de 2017."	"Instrução Normativa nº 154, de 20 de março de 2020."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-107@@download/arquivo_norma/IN2016-0107.pdf"
"Instrução Normativa"	"Instrução Normativa nº 108, 16/11/2016"	"BPS V. 11, Nº 46, 18/11/2016"	"Estabelece procedimentos e ações administrativas a serem adotadas após a comunicação de uma ocorrência aeronáutica."	"42690"	""	"Instrução Normativa nº 156, de 10 de junho de 2020."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-108@@download/arquivo_norma/IN2016-0108.pdf"
